date,spx,vix
2019-09-06,2978.7100,15.0000
2019-09-09,2978.4299,15.2700
2019-09-10,2979.3899,15.2000
2019-09-11,3000.9299,14.6100
2019-09-12,3009.5701,14.2200
2019-09-13,3007.3899,13.7400
2019-09-16,2997.9600,14.6700
2019-09-17,3005.7000,14.4400
2019-09-18,3006.7300,13.9500
2019-09-19,3006.7900,14.0500
2019-09-20,2992.0701,15.3200
2019-09-23,2991.7800,14.9100
2019-09-24,2966.6001,17.0500
2019-09-25,2984.8701,15.9600
2019-09-26,2977.6201,16.0700
2019-09-27,2961.7900,17.2200
2019-09-30,2976.7400,16.2400
2019-10-01,2940.2500,18.5600
2019-10-02,2887.6101,20.5600
2019-10-03,2910.6299,19.1200
2019-10-04,2952.0100,17.0400
2019-10-07,2938.7900,17.8600
2019-10-08,2893.0601,20.2800
2019-10-09,2919.3999,18.6400
2019-10-10,2938.1299,17.5700
2019-10-11,2970.2700,15.5800
2019-10-14,2966.1499,14.5700
2019-10-15,2995.6799,13.5400
2019-10-16,2989.6899,13.6800
2019-10-17,2997.9500,13.7900
2019-10-18,2986.2000,14.2500
2019-10-21,3006.7200,14.0000
2019-10-22,2995.9900,14.4600
2019-10-23,3004.5200,14.0100
2019-10-24,3010.2900,13.7100
2019-10-25,3022.5500,12.6500
2019-10-28,3039.4199,13.1100
2019-10-29,3036.8899,13.2000
2019-10-30,3046.7700,12.3300
2019-10-31,3037.5601,13.2200
2019-11-01,3066.9099,12.3000
2019-11-04,3078.2700,12.8300
2019-11-05,3074.6201,13.1000
2019-11-06,3076.7800,12.6200
2019-11-07,3085.1799,12.7300
2019-11-08,3093.0801,12.0700
2019-11-11,3087.0100,12.6900
2019-11-12,3091.8401,12.6800
2019-11-13,3094.0400,13.0000
2019-11-14,3096.6299,13.0500
2019-11-15,3120.4600,12.0500
2019-11-18,3122.0300,12.4600
2019-11-19,3120.1799,12.8600
2019-11-20,3108.4600,12.7800
2019-11-21,3103.5400,13.1300
2019-11-22,3110.2900,12.3400
2019-11-25,3133.6399,11.8700
2019-11-26,3140.5200,11.5400
2019-11-27,3153.6299,11.7500
2019-11-29,3140.9800,12.6200
2019-12-02,3113.8701,14.9100
2019-12-03,3093.2000,15.9600
2019-12-04,3112.7600,14.8000
2019-12-05,3117.4299,14.5200
2019-12-06,3145.9099,13.6200
2019-12-09,3135.9600,15.8600
2019-12-10,3132.5200,15.6800
2019-12-11,3141.6299,14.9900
2019-12-12,3168.5701,13.9400
2019-12-13,3168.8000,12.6300
2019-12-16,3191.4500,12.1400
2019-12-17,3192.5200,12.2900
2019-12-18,3191.1399,12.5800
2019-12-19,3205.3701,12.5000
2019-12-20,3221.2200,12.5100
2019-12-23,3224.0100,12.6100
2019-12-24,3223.3799,12.6700
2019-12-26,3239.9099,12.6500
2019-12-27,3240.0200,13.4300
2019-12-30,3221.2900,14.8200
2019-12-31,3230.7800,13.7800
2020-01-02,3257.8501,12.4700
2020-01-03,3234.8501,14.0200
2020-01-06,3246.2800,13.8500
2020-01-07,3237.1799,13.7900
2020-01-08,3253.0500,13.4500
2020-01-09,3274.7000,12.5400
2020-01-10,3265.3501,12.5600
2020-01-13,3288.1299,12.3200
2020-01-14,3283.1499,12.3900
2020-01-15,3289.2900,12.4200
2020-01-16,3316.8101,12.3200
2020-01-17,3329.6201,12.1000
2020-01-21,3320.7900,12.8500
2020-01-22,3321.7500,12.9100
2020-01-23,3325.5400,12.9800
2020-01-24,3295.4700,14.5600
2020-01-27,3243.6299,18.2300
2020-01-28,3276.2400,16.2800
2020-01-29,3273.3999,16.3900
2020-01-30,3283.6599,15.4900
2020-01-31,3225.5200,18.8400
2020-02-03,3248.9199,17.9700
2020-02-04,3297.5901,16.0500
2020-02-05,3334.6899,15.1500
2020-02-06,3345.7800,14.9600
2020-02-07,3327.7100,15.4700
2020-02-10,3352.0901,15.0400
2020-02-11,3357.7500,15.1800
2020-02-12,3379.4500,13.7400
2020-02-13,3373.9399,14.1500
2020-02-14,3380.1599,13.6800
2020-02-18,3370.2900,14.8300
2020-02-19,3386.1499,14.3800
2020-02-20,3373.2300,15.5600
2020-02-21,3337.7500,17.0800
2020-02-24,3225.8899,25.0300
2020-02-25,3128.2100,27.8500
2020-02-26,3116.3899,27.5600
2020-02-27,2978.7600,39.1600
2020-02-28,2954.2200,40.1100
2020-03-02,3090.2300,33.4200
2020-03-03,3003.3701,36.8200
2020-03-04,3130.1201,31.9900
2020-03-05,3023.9399,39.6200
2020-03-06,2972.3701,41.9400
2020-03-09,2746.5601,54.4600
2020-03-10,2882.2300,47.3000
2020-03-11,2741.3799,53.9000
2020-03-12,2480.6399,75.4700
2020-03-13,2711.0200,57.8300
2020-03-16,2386.1299,82.6900
2020-03-17,2529.1899,75.9100
2020-03-18,2398.1001,76.4500
2020-03-19,2409.3899,72.0000
2020-03-20,2304.9199,66.0400
2020-03-23,2237.3999,61.5900
2020-03-24,2447.3301,61.6700
2020-03-25,2475.5601,63.9500
2020-03-26,2630.0701,61.0000
2020-03-27,2541.4700,65.5400
2020-03-30,2626.6499,57.0800
2020-03-31,2584.5901,53.5400
2020-04-01,2470.5000,57.0600
2020-04-02,2526.8999,50.9100
2020-04-03,2488.6499,46.8000
2020-04-06,2663.6799,45.2400
2020-04-07,2659.4099,46.7000
2020-04-08,2749.9800,43.3500
2020-04-09,2789.8201,41.6700
2020-04-13,2761.6299,41.1700
2020-04-14,2846.0601,37.7600
2020-04-15,2783.3601,40.8400
2020-04-16,2799.5500,40.1100
2020-04-17,2874.5601,38.1500
2020-04-20,2823.1599,43.8300
2020-04-21,2736.5601,45.4100
2020-04-22,2799.3101,41.9800
2020-04-23,2797.8000,41.3800
2020-04-24,2836.7400,35.9300
2020-04-27,2878.4800,33.2900
2020-04-28,2863.3899,33.5700
2020-04-29,2939.5100,31.2300
2020-04-30,2912.4299,34.1500
2020-05-01,2830.7100,37.1900
2020-05-04,2842.7400,35.9700
2020-05-05,2868.4399,33.6100
2020-05-06,2848.4199,34.1200
2020-05-07,2881.1899,31.4400
2020-05-08,2929.8000,27.9800
2020-05-11,2930.1899,27.5700
2020-05-12,2870.1201,33.0400
2020-05-13,2820.0000,35.2800
2020-05-14,2852.5000,32.6100
2020-05-15,2863.7000,31.8900
2020-05-18,2953.9099,29.3000
2020-05-19,2922.9399,30.5300
2020-05-20,2971.6101,27.9900
2020-05-21,2948.5100,29.5300
2020-05-22,2955.4500,28.1600
2020-05-26,2991.7700,28.0100
2020-05-27,3036.1299,27.6200
2020-05-28,3029.7300,28.5900
2020-05-29,3044.3101,27.5100
2020-06-01,3055.7300,28.2300
2020-06-02,3080.8201,26.8400
2020-06-03,3122.8701,25.6600
2020-06-04,3112.3501,25.8100
2020-06-05,3193.9299,24.5200
2020-06-08,3232.3899,25.8100
2020-06-09,3207.1799,27.5700
2020-06-10,3190.1399,27.5700
2020-06-11,3002.1001,40.7900
2020-06-12,3041.3101,36.0900
2020-06-15,3066.5901,34.4000
2020-06-16,3124.7400,33.6700
2020-06-17,3113.4900,33.4700
2020-06-18,3115.3401,32.9400
2020-06-19,3097.7400,35.1200
2020-06-22,3117.8601,31.7700
2020-06-23,3131.2900,31.3700
2020-06-24,3050.3301,33.8400
2020-06-25,3083.7600,32.2200
2020-06-26,3009.0500,34.7300
2020-06-29,3053.2400,31.7800
2020-06-30,3100.2900,30.4300
2020-07-01,3115.8601,28.6200
2020-07-02,3130.0100,27.6800
2020-07-06,3179.7200,27.9400
2020-07-07,3145.3201,29.4300
2020-07-08,3169.9399,28.0800
2020-07-09,3152.0500,29.2600
2020-07-10,3185.0400,27.2900
2020-07-13,3155.2200,32.1900
2020-07-14,3197.5200,29.5200
2020-07-15,3226.5601,27.7600
2020-07-16,3215.5701,28.0000
2020-07-17,3224.7300,25.6800
2020-07-20,3251.8401,24.4600
2020-07-21,3257.3000,24.8400
2020-07-22,3276.0200,24.3200
2020-07-23,3235.6599,26.0800
2020-07-24,3215.6299,25.8400
2020-07-27,3239.4099,24.7400
2020-07-28,3218.4399,25.4400
2020-07-29,3258.4399,24.1000
2020-07-30,3246.2200,24.7600
2020-07-31,3271.1201,24.4600
2020-08-03,3294.6101,24.2800
2020-08-04,3306.5100,23.7600
2020-08-05,3327.7700,22.9900
2020-08-06,3349.1599,22.6500
2020-08-07,3351.2800,22.2100
2020-08-10,3360.4700,22.1300
2020-08-11,3333.6899,24.0300
2020-08-12,3380.3501,22.2800
2020-08-13,3373.4299,22.1300
2020-08-14,3372.8501,22.0500
2020-08-17,3381.9900,21.3500
2020-08-18,3389.7800,21.5100
2020-08-19,3374.8501,22.5400
2020-08-20,3385.5100,22.7200
2020-08-21,3397.1599,22.5400
2020-08-24,3431.2800,22.3700
2020-08-25,3443.6201,22.0300
2020-08-26,3478.7300,23.2700
2020-08-27,3484.5500,24.4700
2020-08-28,3508.0100,22.9600
2020-08-31,3500.3101,26.4100
2020-09-01,3526.6499,26.1200
2020-09-02,3580.8401,26.5700
2020-09-03,3455.0601,33.6000
2020-09-04,3426.9600,30.7500
2020-09-08,3331.8401,31.4600
2020-09-09,3398.9600,28.8100
2020-09-10,3339.1899,29.7100
2020-09-11,3340.9700,26.8700
2020-09-14,3383.5400,25.8500
2020-09-15,3401.2000,25.5900
2020-09-16,3385.4900,26.0400
2020-09-17,3357.0100,26.4600
2020-09-18,3319.4700,25.8300
2020-09-21,3281.0601,27.7800
2020-09-22,3315.5701,26.8600
2020-09-23,3236.9199,28.5800
2020-09-24,3246.5901,28.5100
2020-09-25,3298.4600,26.3800
2020-09-28,3351.6001,26.1900
2020-09-29,3335.4700,26.2700
2020-09-30,3363.0000,26.3700
2020-10-01,3380.8000,26.7000
2020-10-02,3348.4199,27.6300
2020-10-05,3408.6001,27.9600
2020-10-06,3360.9700,29.4800
2020-10-07,3419.4399,28.0600
2020-10-08,3446.8301,26.3600
2020-10-09,3477.1399,25.0000
2020-10-12,3534.2200,25.0700
2020-10-13,3511.9299,26.0700
2020-10-14,3488.6699,26.4000
2020-10-15,3483.3401,26.9700
2020-10-16,3483.8101,27.4100
2020-10-19,3426.9199,29.1800
2020-10-20,3443.1201,29.3500
2020-10-21,3435.5601,28.6500
2020-10-22,3453.4900,28.1100
2020-10-23,3465.3899,27.5500
2020-10-26,3400.9700,32.4600
2020-10-27,3390.6799,33.3500
2020-10-28,3271.0300,40.2800
2020-10-29,3310.1101,37.5900
2020-10-30,3269.9600,38.0200
2020-11-02,3310.2400,37.1300
2020-11-03,3369.1599,35.5500
2020-11-04,3443.4399,29.5700
2020-11-05,3510.4500,27.5800
2020-11-06,3509.4399,24.8600
2020-11-09,3550.5000,25.7500
2020-11-10,3545.5300,24.8000
2020-11-11,3572.6599,23.4500
2020-11-12,3537.0100,25.3500
2020-11-13,3585.1499,23.1000
2020-11-16,3626.9099,22.4500
2020-11-17,3609.5300,22.7100
2020-11-18,3567.7900,23.8400
2020-11-19,3581.8701,23.1100
2020-11-20,3557.5400,23.7000
2020-11-23,3577.5901,22.6600
2020-11-24,3635.4099,21.6400
2020-11-25,3629.6499,21.2500
2020-11-27,3638.3501,20.8400
2020-11-30,3621.6299,20.5700
2020-12-01,3662.4500,20.7700
2020-12-02,3669.0100,21.1700
2020-12-03,3666.7200,21.2800
2020-12-04,3699.1201,20.7900
2020-12-07,3691.9600,21.3000
2020-12-08,3702.2500,20.6800
2020-12-09,3672.8201,22.2700
2020-12-10,3668.1001,22.5200
2020-12-11,3663.4600,23.3100
2020-12-14,3647.4900,24.7200
2020-12-15,3694.6201,22.8900
2020-12-16,3701.1699,22.5000
2020-12-17,3722.4800,21.9300
2020-12-18,3709.4099,21.5700
2020-12-21,3694.9199,25.1600
2020-12-22,3687.2600,24.2300
2020-12-23,3690.0100,23.3100
2020-12-24,3703.0601,21.5300
2020-12-28,3735.3601,21.7000
2020-12-29,3727.0400,23.0800
2020-12-30,3732.0400,22.7700
2020-12-31,3756.0701,22.7500
2021-01-04,3700.6499,26.9700
2021-01-05,3726.8601,25.3400
2021-01-06,3748.1399,25.0700
2021-01-07,3803.7900,22.3700
2021-01-08,3824.6799,21.5600
2021-01-11,3799.6101,24.0800
2021-01-12,3801.1899,23.3300
2021-01-13,3809.8401,22.2100
2021-01-14,3795.5400,23.2500
2021-01-15,3768.2500,24.3400
2021-01-19,3798.9099,23.2400
2021-01-20,3851.8501,21.5800
2021-01-21,3853.0701,21.3200
2021-01-22,3841.4700,21.9100
2021-01-25,3855.3601,23.1900
2021-01-26,3849.6201,23.0200
2021-01-27,3750.7700,37.2100
2021-01-28,3787.3799,30.2100
2021-01-29,3714.2400,33.0900
2021-02-01,3773.8601,30.2400
2021-02-02,3826.3101,25.5600
2021-02-03,3830.1699,22.9100
2021-02-04,3871.7400,21.7700
2021-02-05,3886.8301,20.8700
2021-02-08,3915.5901,21.2400
2021-02-09,3911.2300,21.6300
2021-02-10,3909.8799,21.9900
2021-02-11,3916.3799,21.2500
2021-02-12,3934.8301,19.9700
2021-02-16,3932.5901,21.4600
2021-02-17,3931.3301,21.5000
2021-02-18,3913.9700,22.4900
2021-02-19,3906.7100,22.0500
2021-02-22,3876.5000,23.4500
2021-02-23,3881.3701,23.1100
2021-02-24,3925.4299,21.3400
2021-02-25,3829.3401,28.8900
2021-02-26,3811.1499,27.9500
2021-03-01,3901.8201,23.3500
2021-03-02,3870.2900,24.1000
2021-03-03,3819.7200,26.6700
2021-03-04,3768.4700,28.5700
2021-03-05,3841.9399,24.6600
2021-03-08,3821.3501,25.4700
2021-03-09,3875.4399,24.0300
2021-03-10,3898.8101,22.5600
2021-03-11,3939.3401,21.9100
2021-03-12,3943.3401,20.6900
2021-03-15,3968.9399,20.0300
2021-03-16,3962.7100,19.7900
2021-03-17,3974.1201,19.2300
2021-03-18,3915.4600,21.5800
2021-03-19,3913.1001,20.9500
2021-03-22,3940.5901,18.8800
2021-03-23,3910.5200,20.3000
2021-03-24,3889.1399,21.2000
2021-03-25,3909.5200,19.8100
2021-03-26,3974.5400,18.8600
2021-03-29,3971.0901,20.7400
2021-03-30,3958.5500,19.6100
2021-03-31,3972.8899,19.4000
2021-04-01,4019.8701,17.3300
2021-04-05,4077.9099,17.9100
2021-04-06,4073.9399,18.1200
2021-04-07,4079.9500,17.1600
2021-04-08,4097.1699,16.9500
2021-04-09,4128.7998,16.6900
2021-04-12,4127.9902,16.9100
2021-04-13,4141.5898,16.6500
2021-04-14,4124.6602,16.9900
2021-04-15,4170.4199,16.5700
2021-04-16,4185.4702,16.2500
2021-04-19,4163.2598,17.2900
2021-04-20,4134.9399,18.6800
2021-04-21,4173.4199,17.5000
2021-04-22,4134.9800,18.7100
2021-04-23,4180.1699,17.3300
2021-04-26,4187.6201,17.6400
2021-04-27,4186.7202,17.5600
2021-04-28,4183.1802,17.2800
2021-04-29,4211.4702,17.6100
2021-04-30,4181.1699,18.6100
2021-05-03,4192.6602,18.3100
2021-05-04,4164.6602,19.4800
2021-05-05,4167.5898,19.1500
2021-05-06,4201.6201,18.3900
2021-05-07,4232.6001,16.6900
2021-05-10,4188.4302,19.6600
2021-05-11,4152.1001,21.8400
2021-05-12,4063.0400,27.5900
2021-05-13,4112.5000,23.1300
2021-05-14,4173.8501,18.8100
2021-05-17,4163.2900,19.7200
2021-05-18,4127.8301,21.3400
2021-05-19,4115.6802,22.1800
2021-05-20,4159.1201,20.6700
2021-05-21,4155.8599,20.1500
2021-05-24,4197.0498,18.4000
2021-05-25,4188.1299,18.8400
2021-05-26,4195.9902,17.3600
2021-05-27,4200.8799,16.7400
2021-05-28,4204.1099,16.7600
2021-06-01,4202.0400,17.9000
2021-06-02,4208.1201,17.4800
2021-06-03,4192.8501,18.0400
2021-06-04,4229.8901,16.4200
2021-06-07,4226.5200,16.4200
2021-06-08,4227.2598,17.0700
2021-06-09,4219.5498,17.8900
2021-06-10,4239.1802,16.1000
2021-06-11,4247.4399,15.6500
2021-06-14,4255.1499,16.3900
2021-06-15,4246.5898,17.0200
2021-06-16,4223.7002,18.1500
2021-06-17,4221.8599,17.7500
2021-06-18,4166.4502,20.7000
2021-06-21,4224.7900,17.8900
2021-06-22,4246.4399,16.6600
2021-06-23,4241.8398,16.3200
2021-06-24,4266.4902,15.9700
2021-06-25,4280.7002,15.6200
2021-06-28,4290.6099,15.7600
2021-06-29,4291.7998,16.0200
2021-06-30,4297.5000,15.8300
2021-07-01,4319.9399,15.4800
2021-07-02,4352.3398,15.0700
2021-07-06,4343.5400,16.4400
2021-07-07,4358.1299,16.2000
2021-07-08,4320.8198,19.0000
2021-07-09,4369.5498,16.1800
2021-07-12,4384.6299,16.1700
2021-07-13,4369.2100,17.1200
2021-07-14,4374.2998,16.3300
2021-07-15,4360.0298,17.0100
2021-07-16,4327.1602,18.4500
2021-07-19,4258.4902,22.5000
2021-07-20,4323.0601,19.7300
2021-07-21,4358.6899,17.9100
2021-07-22,4367.4800,17.6900
2021-07-23,4411.7900,17.2000
2021-07-26,4422.2998,17.5800
2021-07-27,4401.4600,19.3600
2021-07-28,4400.6401,18.3100
2021-07-29,4419.1499,17.7000
2021-07-30,4395.2598,18.2400
2021-08-02,4387.1602,19.4600
2021-08-03,4423.1499,18.0400
2021-08-04,4402.6602,17.9700
2021-08-05,4429.1001,17.2800
2021-08-06,4436.5200,16.1500
2021-08-09,4432.3501,16.7200
2021-08-10,4436.7500,16.7900
2021-08-11,4442.4102,16.1700
2021-08-12,4460.8301,15.5900
2021-08-13,4468.0000,15.4500
2021-08-16,4479.7100,16.1200
2021-08-17,4448.0801,17.9100
2021-08-18,4400.2700,21.5700
2021-08-19,4405.7998,21.6700
2021-08-20,4441.6699,18.5600
2021-08-23,4479.5298,17.1500
2021-08-24,4486.2300,17.2200
2021-08-25,4496.1899,16.7900
2021-08-26,4470.0000,18.8400
2021-08-27,4509.3701,16.3900
2021-08-30,4528.7900,16.1900
2021-08-31,4522.6802,16.4800
2021-09-01,4524.0898,16.1100
2021-09-02,4536.9502,16.4100
2021-09-03,4535.4302,16.4100
2021-09-07,4520.0298,18.1400
2021-09-08,4514.0698,17.9600
2021-09-09,4493.2798,18.8000
2021-09-10,4458.5801,20.9500
2021-09-13,4468.7300,19.3700
2021-09-14,4443.0498,19.4600
2021-09-15,4480.7002,18.1800
2021-09-16,4473.7500,18.6900
2021-09-17,4432.9902,20.8100
2021-09-20,4357.7300,25.7100
2021-09-21,4354.1899,24.3600
2021-09-22,4395.6401,20.8700
2021-09-23,4448.9800,18.6300
2021-09-24,4455.4800,17.7500
2021-09-27,4443.1099,18.7600
2021-09-28,4352.6299,23.2500
2021-09-29,4359.4600,22.5600
2021-09-30,4307.5400,23.1400
2021-10-01,4357.0400,21.1000
2021-10-04,4300.4600,22.9600
2021-10-05,4345.7202,21.3000
2021-10-06,4363.5498,21.0000
2021-10-07,4399.7598,19.5400
2021-10-08,4391.3398,18.7700
2021-10-11,4361.1899,20.0000
2021-10-12,4350.6499,19.8500
2021-10-13,4363.7998,18.6400
2021-10-14,4438.2598,16.8600
2021-10-15,4471.3701,16.3000
2021-10-18,4486.4600,16.3100
2021-10-19,4519.6299,15.7000
2021-10-20,4536.1899,15.4900
2021-10-21,4549.7798,15.0100
2021-10-22,4544.8999,15.4300
2021-10-25,4566.4800,15.2400
2021-10-26,4574.7900,15.9800
2021-10-27,4551.6802,16.9800
2021-10-28,4596.4199,16.5300
2021-10-29,4605.3799,16.2600
2021-11-01,4613.6699,16.4100
2021-11-02,4630.6499,16.0300
2021-11-03,4660.5698,15.1000
2021-11-04,4680.0601,15.4400
2021-11-05,4697.5298,16.4800
2021-11-08,4701.7002,17.2200
2021-11-09,4685.2500,17.7800
2021-11-10,4646.7100,18.7300
2021-11-11,4649.2700,17.6600
2021-11-12,4682.8501,16.2900
2021-11-15,4682.7998,16.4900
2021-11-16,4700.8999,16.3700
2021-11-17,4688.6699,17.1100
2021-11-18,4704.5400,17.5900
2021-11-19,4697.9600,17.9100
2021-11-22,4682.9399,19.1700
2021-11-23,4690.7002,19.3800
2021-11-24,4701.4600,18.5800
2021-11-26,4594.6201,28.6200
2021-11-29,4655.2700,22.9600
2021-11-30,4567.0000,27.1900
2021-12-01,4513.0400,31.1200
2021-12-02,4577.1001,27.9500
2021-12-03,4538.4302,30.6700
2021-12-06,4591.6699,27.1800
2021-12-07,4686.7500,21.8900
2021-12-08,4701.2100,19.9000
2021-12-09,4667.4502,21.5800
2021-12-10,4712.0200,18.6900
2021-12-13,4668.9702,20.3100
2021-12-14,4634.0898,21.8900
2021-12-15,4709.8501,19.2900
2021-12-16,4668.6699,20.5700
2021-12-17,4620.6401,21.5700
2021-12-20,4568.0200,22.8700
2021-12-21,4649.2300,21.0100
2021-12-22,4696.5601,18.6300
2021-12-23,4725.7900,17.9600
2021-12-27,4791.1899,17.6800
2021-12-28,4786.3501,17.5400
2021-12-29,4793.0601,16.9500
2021-12-30,4778.7300,17.3300
2021-12-31,4766.1802,17.2200
2022-01-03,4796.5601,16.6000
2022-01-04,4793.5400,16.9100
2022-01-05,4700.5801,19.7300
2022-01-06,4696.0498,19.6100
2022-01-07,4677.0298,18.7600
2022-01-10,4670.2900,19.4000
2022-01-11,4713.0698,18.4100
2022-01-12,4726.3501,17.6200
2022-01-13,4659.0298,20.3100
2022-01-14,4662.8501,19.1900
2022-01-18,4577.1099,22.7900
2022-01-19,4532.7598,23.8500
2022-01-20,4482.7300,25.5900
2022-01-21,4397.9399,28.8500
2022-01-24,4410.1299,29.9000
2022-01-25,4356.4502,31.1600
2022-01-26,4349.9302,31.9600
2022-01-27,4326.5098,30.4900
2022-01-28,4431.8501,27.6600
2022-01-31,4515.5498,24.8300
2022-02-01,4546.5400,21.9600
2022-02-02,4589.3799,22.0900
2022-02-03,4477.4399,24.3500
2022-02-04,4500.5298,23.2200
2022-02-07,4483.8701,22.8600
2022-02-08,4521.5400,21.4400
2022-02-09,4587.1802,19.9600
2022-02-10,4504.0801,23.9100
2022-02-11,4418.6401,27.3600
2022-02-14,4401.6699,28.3300
2022-02-15,4471.0698,25.7000
2022-02-16,4475.0098,24.2900
2022-02-17,4380.2598,28.1100
2022-02-18,4348.8701,27.7500
2022-02-22,4304.7598,28.8100
2022-02-23,4225.5000,31.0200
2022-02-24,4288.7002,30.3200
2022-02-25,4384.6499,27.5900
2022-02-28,4373.9399,30.1500
2022-03-01,4306.2598,33.3200
2022-03-02,4386.5400,30.7400
2022-03-03,4363.4902,30.4800
2022-03-04,4328.8701,31.9800
2022-03-07,4201.0898,36.4500
2022-03-08,4170.7002,35.1300
2022-03-09,4277.8799,32.4500
2022-03-10,4259.5200,30.2300
2022-03-11,4204.3101,30.7500
2022-03-14,4173.1099,31.7700
2022-03-15,4262.4502,29.8300
2022-03-16,4357.8599,26.6700
2022-03-17,4411.6699,25.6700
2022-03-18,4463.1201,23.8700
2022-03-21,4461.1802,23.5300
2022-03-22,4511.6099,22.9400
2022-03-23,4456.2402,23.5700
2022-03-24,4520.1602,21.6700
2022-03-25,4543.0601,20.8100
2022-03-28,4575.5200,19.6300
2022-03-29,4631.6001,18.9000
2022-03-30,4602.4502,19.3300
2022-03-31,4530.4102,20.5600
2022-04-01,4545.8599,19.6300
2022-04-04,4582.6401,18.5700
2022-04-05,4525.1201,21.0300
2022-04-06,4481.1499,22.1000
2022-04-07,4500.2100,21.5500
2022-04-08,4488.2798,21.1600
2022-04-11,4412.5298,24.3700
2022-04-12,4397.4502,24.2600
2022-04-13,4446.5898,21.8200
2022-04-14,4392.5898,22.7000
2022-04-18,4391.6899,22.1700
2022-04-19,4462.2100,21.3700
2022-04-20,4459.4502,20.3200
2022-04-21,4393.6602,22.6800
2022-04-22,4271.7798,28.2100
2022-04-25,4296.1201,27.0200
2022-04-26,4175.2002,33.5200
2022-04-27,4183.9600,31.6000
2022-04-28,4287.5000,29.9900
2022-04-29,4131.9302,33.4000
2022-05-02,4155.3799,32.3400
2022-05-03,4175.4800,29.2500
2022-05-04,4300.1699,25.4200
2022-05-05,4146.8701,31.2000
2022-05-06,4123.3398,30.1900
2022-05-09,3991.2400,34.7500
2022-05-10,4001.0500,32.9900
2022-05-11,3935.1799,32.5600
2022-05-12,3930.0801,31.7700
2022-05-13,4023.8899,28.8700
2022-05-16,4008.0100,27.4700
2022-05-17,4088.8501,26.1000
2022-05-18,3923.6799,30.9600
2022-05-19,3900.7900,29.3500
2022-05-20,3901.3601,29.4300
2022-05-23,3973.7500,28.4800
2022-05-24,3941.4800,29.4500
2022-05-25,3978.7300,28.3700
2022-05-26,4057.8401,27.5000
2022-05-27,4158.2402,25.7200
2022-05-31,4132.1499,26.1900
2022-06-01,4101.2300,25.6900
2022-06-02,4176.8198,24.7200
2022-06-03,4108.5400,24.7900
2022-06-06,4121.4302,25.0700
2022-06-07,4160.6802,24.0200
2022-06-08,4115.7700,23.9600
2022-06-09,4017.8201,26.0900
2022-06-10,3900.8601,27.7500
2022-06-13,3749.6299,34.0200
2022-06-14,3735.4800,32.6900
2022-06-15,3789.9900,29.6200
2022-06-16,3666.7700,32.9500
2022-06-17,3674.8401,31.1300
2022-06-21,3764.7900,30.1900
2022-06-22,3759.8899,28.9500
2022-06-23,3795.7300,29.0500
2022-06-24,3911.7400,27.2300
2022-06-27,3900.1101,26.9500
2022-06-28,3821.5500,28.3600
2022-06-29,3818.8301,28.1600
2022-06-30,3785.3799,28.7100
2022-07-01,3825.3301,26.7000
2022-07-05,3831.3899,27.5400
2022-07-06,3845.0801,26.7300
2022-07-07,3902.6201,26.0800
2022-07-08,3899.3799,24.6400
2022-07-11,3854.4299,26.1700
2022-07-12,3818.8000,27.2900
2022-07-13,3801.7800,26.8200
2022-07-14,3790.3799,26.4000
2022-07-15,3863.1599,24.2300
2022-07-18,3830.8501,25.3000
2022-07-19,3936.6899,24.5000
2022-07-20,3959.8999,23.8800
2022-07-21,3998.9500,23.1100
2022-07-22,3961.6299,23.0300
2022-07-25,3966.8401,23.3600
2022-07-26,3921.0500,24.6900
2022-07-27,4023.6101,23.2400
2022-07-28,4072.4299,22.3300
2022-07-29,4130.2900,21.3300
2022-08-01,4118.6299,22.8400
2022-08-02,4091.1899,23.9300
2022-08-03,4155.1699,21.9500
2022-08-04,4151.9399,21.4400
2022-08-05,4145.1899,21.1500
2022-08-08,4140.0601,21.2900
2022-08-09,4122.4702,21.7700
2022-08-10,4210.2402,19.7400
2022-08-11,4207.2700,20.2000
2022-08-12,4280.1499,19.5300
2022-08-15,4297.1401,19.9500
2022-08-16,4305.2002,19.6900
2022-08-17,4274.0400,19.9000
2022-08-18,4283.7402,19.5600
2022-08-19,4228.4800,20.6000
2022-08-22,4137.9902,23.8000
2022-08-23,4128.7300,24.1100
2022-08-24,4140.7700,22.8200
2022-08-25,4199.1201,21.7800
2022-08-26,4057.6599,25.5600
2022-08-29,4030.6101,26.2100
2022-08-30,3986.1599,26.2100
2022-08-31,3955.0000,25.8700
2022-09-01,3966.8501,25.5600
2022-09-02,3924.2600,25.4700
2022-09-06,3908.1899,26.9100
2022-09-07,3979.8701,24.6400
2022-09-08,4006.1799,23.6100
2022-09-09,4067.3601,22.7900
2022-09-12,4110.4102,23.8700
2022-09-13,3932.6899,27.2700
2022-09-14,3946.0100,26.1600
2022-09-15,3901.3501,26.2700
2022-09-16,3873.3301,26.3000
2022-09-19,3899.8899,25.7600
2022-09-20,3855.9299,27.1600
2022-09-21,3789.9299,27.9900
2022-09-22,3757.9900,27.3500
2022-09-23,3693.2300,29.9200
2022-09-26,3655.0400,32.2600
2022-09-27,3647.2900,32.6000
2022-09-28,3719.0400,30.1800
2022-09-29,3640.4700,31.8400
2022-09-30,3585.6201,31.6200
2022-10-03,3678.4299,30.1000
2022-10-04,3790.9299,29.0700
2022-10-05,3783.2800,28.5500
